,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,X1,isotopes,adduct,pcgroup,mtab_alm_UW_072718_04.mzML,mtab_alm_UW_072718_08.mzML,mtab_alm_UW_072718_81.mzML,mtab_alm_UW_072718_55.mzML,mtab_alm_UW_072718_59.mzML,mtab_alm_UW_072718_89.mzML,mtab_alm_UW_072718_106.mzML,mtab_alm_UW_072718_124.mzML,mtab_alm_UW_072718_158.mzML,mtab_alm_UW_072718_160.mzML,mtab_alm_UW_072718_161.mzML,mtab_alm_UW_072718_162.mzML
94,129.0556,129.0549,129.0558,250.9201,204.7695,254.2119,110,87,,,762,18.510365938154138,18.113521568724277,17.094223741125905,19.389960548585236,16.450117576883322,16.42108646815488,16.01959925377794,15.634296003567263,16.131097853223224,16.178232914140132,15.638235107831544,15.828604672823577
95,129.8672,129.8671,129.8673,21.9656,17.506,25.7134,28,28,,,734,17.39916925652614,18.30535636143358,17.41857446650483,18.553919017866768,18.908245690321113,18.099730637829932,18.86502581863696,18.636081268225144,18.471989790175236,19.58466605258405,18.68828573816632,18.870680700532574
96,129.8792,129.8791,129.8792,147.5021,111.1372,199.4433,98,12,,,185,18.744583239505406,18.083656765436533,18.94834729017392,19.26194054323332,19.57089375083025,19.32570074646593,19.35042798917405,19.445178148517968,20.045391693731247,19.76272338277461,19.80920429150108,19.69589764984967
97,129.8792,129.879,129.8792,83.9655,22.4702,110.178,80,17,,,155,18.931400701487465,17.0459615424029,19.229014523856353,20.279558434278446,20.381589023911744,20.205664591745933,20.01381663640314,20.22540940728806,20.283936828040016,19.966962951651062,19.971716452777642,20.295315364368662
98,129.9362,129.9362,129.9363,152.1107,77.7592,217.7404,189,26,,,709,19.33386225214578,17.10665025771286,19.157801009393133,18.53902396539767,19.250026527311675,19.40401118356407,19.13398424073747,18.80003296950638,18.867837333321496,20.48589164267727,20.041886181045495,18.867737801188216
99,129.9362,129.9362,129.9364,430.2638,382.1365,482.2515,86,21,,,222,18.91695289630996,18.82466418537218,19.755579242296267,18.8062441047253,18.883599672676752,19.55339552710494,19.13595096314164,18.99206069041756,19.32045582678589,18.477237552836066,19.71581809970032,18.580137869558413
100,129.9362,129.9361,129.9363,516.7602,490.0145,541.2662,36,10,,,1136,15.415308179531205,19.86626878637209,17.770700708790788,18.508148381691765,19.21795980628238,15.879936251126177,18.93758650870237,18.798826313966597,18.593818933376877,18.146597083623984,18.50484406264408,17.856314469458024
101,130.0621,130.0619,130.0623,37.7738,36.1845,39.0543,10,10,,,558,11.747065421401595,0.0,0.0,14.752280262809135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,130.8783,130.8782,130.8784,107.8046,47.8518,146.041,130,22,,,928,17.73755715733972,16.685033573963377,17.65138886594579,19.347081646463327,19.133354022726326,18.697119881967318,18.4445203087887,18.63863067785255,19.85617297199455,18.414671521681118,18.363020629899033,18.812339106200746
103,130.9395,130.9395,130.9396,148.1541,45.6018,246.1688,175,16,,,722,18.194849773169096,18.065404988332237,18.91275722661319,18.15397556474459,18.248582489029083,18.570746273619935,18.769336216985224,18.588496778643258,18.907814410460755,20.051319893176036,19.39973321979883,19.040427933574538
104,130.9663,130.9654,130.9666,26.9351,2.9015,37.4518,143,139,,[M-2H+Na]- 109.994 [M-2H+Na]- 109.994,3,0.0,0.0,0.0,18.375045376272126,13.86397883212103,14.877198607273465,13.946281710758626,13.235058678751633,11.889988933031777,14.559844815996131,13.94006366618919,14.219562470342751
105,130.9836,130.9835,130.9837,27.4389,24.9915,28.561,144,144,[6][M]-,[M-H]- 131.997,3,12.173426499371313,13.473460479522807,11.970739143755258,22.5008427302251,17.762448377331715,18.789096178849068,18.940957372151548,18.780235766438377,18.457870168134658,20.134039699549955,18.363993819434036,17.720363206628587
106,131.0135,131.0133,131.0136,33.896,33.6598,35.421,11,11,,,808,11.759230371505215,0.0,0.0,17.14942009545075,0.0,10.31981125898706,0.0,11.227676135460479,12.7100267510557,12.059543003749559,10.019926907839976,0.0
107,131.0349,131.0348,131.035,175.0301,159.7177,184.7351,146,139,,,93,16.470433384389803,17.168893073586542,15.814471752608148,20.49148220439986,16.248390976664545,18.723458872397234,16.254271093934758,16.49086287434997,18.739259955383105,20.27843959650681,18.589145908954148,15.430830088992261
108,131.0349,131.0348,131.035,151.2543,144.5222,158.1167,130,130,,,710,17.484632107391597,16.83555421310214,16.97838093769775,20.36756035794915,18.988926443381324,16.960309524399506,16.98006180346928,18.900679694995787,14.815019511516896,16.053375196806353,14.374024121721362,18.589781119787926
109,131.0713,131.0712,131.0713,275.425,273.9789,276.2849,30,29,,,141,16.88938759171126,16.39706447432635,15.751436196835225,17.965145097260923,15.18878464769804,16.157993245565006,14.698737298072263,15.004490302904149,15.909521188211228,15.203469133236084,16.12956551625565,15.099760075512542
110,131.8762,131.876,131.8763,90.9363,50.1458,115.3564,296,59,,,216,18.2346386053287,16.422046419393993,18.16125876552594,19.531419561682135,19.103394010257666,19.35068280328897,18.882301372704905,19.11486075843142,20.774964489175545,22.61315048948736,20.91410822416669,19.628410080952094
111,131.8762,131.8761,131.8763,131.6181,115.5097,150.4694,190,55,,,1031,18.634086635659322,17.897566794191174,18.654194258372083,19.25626020820786,19.589725516958403,19.532471937475208,19.202658806511277,19.262829620738117,19.723975927253743,19.56741981707855,19.414057456744935,19.40859494409824
112,131.9809,131.9808,131.9811,40.6094,38.4937,41.437,13,13,,,1096,0.0,0.0,0.0,14.580368566743015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,131.9843,131.9842,131.9844,27.458,24.9915,28.5632,137,137,[6][M+1]-,,3,0.0,0.0,0.0,19.19255066646808,14.474395057827554,15.207707273231726,15.559313569030655,14.31464316585061,14.179965613154671,15.350454181836362,15.16143605295017,14.529768159151878
114,132.0301,132.0299,132.0303,37.7421,24.7679,39.5981,112,109,,,543,24.451579316271054,24.248197242182087,24.409324084233468,19.43984306609077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,132.8676,132.8675,132.8676,542.8833,516.7941,566.2153,32,23,,,59,0.0,16.390314971320525,0.0,17.358090679466763,0.0,0.0,18.660657264313404,16.117431255457593,16.136872206448174,17.52970457531539,16.19616643350594,18.01480827108904
116,132.8677,132.8675,132.8679,1.5038,0.9861,2.1344,150,150,,,40,18.604702156195156,19.420679878319742,19.816990504875996,18.07858220368164,18.85655566737556,18.931443090990673,18.70467152258702,18.460040789244086,17.911390369258584,20.791881068979443,18.19269099607106,19.013435385798637
117,132.8677,132.8675,132.8678,29.8213,21.9536,34.6988,112,103,,,345,20.28859194939312,20.402077985401096,19.076152065829362,20.257240768222275,16.47724221944018,18.9910592574713,17.80023103929221,16.895302382595236,16.83698616846163,20.767415491320307,15.842583636011835,18.782234896899585
118,132.8677,132.8676,132.8678,573.5569,531.2295,600.126,800,142,,,999,22.0607466400367,20.946204913300214,20.552797174981748,20.03555375577037,20.20595980985801,22.185462167676576,22.07356364705274,21.43473524919393,20.809640941603007,22.72330841936274,20.351786418146073,21.5116828900586
119,132.9,132.8998,132.9001,568.4407,506.2627,593.9467,482,107,,,877,18.74348127651466,17.287050115059643,18.20615986224363,19.941730950591598,18.0449395371074,19.301372668090973,18.402273737622547,19.12849521345852,19.802387010992103,20.32895453631183,19.107736935000588,19.775720988899973
120,132.9001,132.8998,132.9003,34.3162,31.3853,35.6145,97,97,,,19,10.74979858081727,0.0,11.486589915368391,19.016993362048037,18.083011025472445,19.045707070407783,18.83394561603243,18.055201832045235,18.470760732358084,19.411313378425383,15.807324450470581,17.218274140990395
121,132.9462,132.946,132.9465,32.4138,29.7789,33.8818,137,137,,[M-H]- 133.953,9,16.75736338009375,15.591045136650685,14.860620565162561,21.708724019664107,16.095527201617557,12.596815948200206,14.537569424704742,14.843690915652928,14.248726209369762,16.119283614968584,14.663197238970255,13.471830877408625
122,132.981,132.981,132.9811,27.4346,24.9915,28.5632,137,137,[6][M+2]-,,3,0.0,0.0,0.0,19.404639210530288,14.050481071264224,15.980287461261785,16.024788192466872,14.919031857369307,15.193920452977913,15.677245657114968,15.182594786545748,14.678467725526627
123,132.9948,132.9946,132.9949,33.7569,31.913,35.013,13,13,,,804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,133.0142,133.014,133.0144,45.4581,42.512,47.8834,93,93,,,645,15.684193008157543,13.210275473819472,11.187392771110028,16.529677807941493,9.844263725281365,0.0,15.565699063838997,0.0,16.546831053178238,0.0,0.0,0.0
125,133.0406,133.0405,133.0406,287.5877,286.7809,288.1438,16,16,,,16,11.97528700060319,10.091100530535432,10.921658386079624,18.208463102283613,11.019072470036683,10.875352453338307,9.659859067645735,0.0,0.0,9.413375373520386,10.438451657936636,9.924529971086915
126,133.0505,133.0504,133.0506,102.9823,92.4005,110.7542,98,98,,,1180,16.059249087408983,16.66082076060736,15.056954179692186,18.512350902225958,14.588692641471358,13.811512435093793,14.584006063194092,13.123512600752509,13.688807942230582,13.109282953329608,13.32547417235973,12.9897964656728
127,133.0505,133.0503,133.0507,61.1408,46.7234,71.5861,140,86,,,1028,15.001567883490003,15.547520982326013,14.53289252453213,18.211250702521287,13.185410586751104,13.753826210603743,13.461171689323853,12.56282452053187,13.106579890287748,12.561173296904336,12.76356292571349,12.562603335468037
128,134.0611,134.061,134.0613,256.1341,253.8685,258.1587,130,130,[7][M]-,,526,11.88052505963363,10.893601369229037,0.0,21.29856097241148,0.0,11.774907407706618,0.0,0.0,0.0,0.0,0.0,0.0
129,134.8654,134.8649,134.8655,576.2867,553.5132,599.5294,544,142,,,843,21.047071388067266,20.212570198780274,19.97377111734397,0.0,20.470064739779772,0.0,20.974621287909404,21.5470947057755,20.17585093789887,17.360732432037164,19.550115226687225,20.937707691437772
130,134.8651,134.8645,134.8655,29.7867,21.9536,34.496,71,64,,,346,19.427589739916204,19.73450583693667,18.018395138655624,19.54100717509499,17.15124700329654,18.018836482801202,15.268673425850674,15.317141197907665,14.769357427226577,19.907512126577334,16.48324179235867,17.833127173867684
131,134.8649,134.8646,134.8653,1.5538,0.8477,2.1344,24,24,,,40,17.296294844793728,18.306463227267724,18.72391744301516,16.8121202313833,16.839861954770143,17.56961989385459,17.25468129260299,16.78004826327084,16.251297621347206,19.696136566996813,17.687769744556896,16.972468469430094
132,134.8946,134.8942,134.8946,577.7988,524.7436,599.5294,478,138,[8][M]-,,56,24.863083008147136,22.244240181209197,23.819482795115274,23.489566886835224,24.09770963031545,24.527012826290786,23.846070136774145,24.047412479775637,24.343786094420146,26.343453617598104,23.6074123971636,24.14050333354264
133,134.8946,134.8943,134.8948,35.0107,31.3853,62.1668,292,155,,[M-H]- 135.908,19,15.820893579927896,14.948421887156119,16.297006297133844,23.968574758779603,22.745223634289594,23.889910612104234,23.681874571564656,23.237118478575844,23.241832123482546,25.097430137602853,23.469258219579523,23.531340336575386
134,134.8946,134.8943,134.8948,497.0046,454.6028,522.9617,237,116,,,787,23.119508040771823,22.370352279073604,22.860093579939385,23.17181867493064,23.165144748535063,22.981777074206146,22.101956607922094,23.89215589967858,23.10747132372349,23.044460639890396,22.87603903867038,23.84171206039408
135,134.8946,134.8942,134.8947,272.8084,240.446,297.6664,150,84,,,104,21.669292060171937,18.699889625966698,21.876214098544224,22.983434368921202,21.506110881220803,21.26407983915867,21.401270947721677,21.73844133498453,21.286812994533463,20.630425360931685,21.412558733814265,21.434388329727955
136,134.8946,134.8944,134.8946,333.6043,310.155,357.8752,58,38,,,15,20.563786480394498,17.866501388306325,21.324718456911008,22.639741787030097,21.722947966940364,21.760114089917398,22.02036621204726,22.50048495463209,21.825019599546177,21.341478838367195,21.61769769776428,21.740569626037235
137,134.8946,134.8946,134.8946,441.945,430.5085,443.1195,25,24,,,28,22.308202125344348,21.821732051865855,21.526026936412677,22.584385146462672,22.037848404673227,21.540954664359298,21.890863092354575,21.888601286247326,21.86100636442425,21.404674773179483,22.902869728484127,21.469630236395076
138,134.8946,134.8945,134.8947,211.2851,191.709,226.7802,28,24,,,911,20.234088866433616,15.353747524244199,20.71412549309612,21.455295292835416,20.649153049450064,20.613994029395936,20.5470589407731,20.19785475509628,20.111657917171293,19.47446838040951,20.57685338298937,20.899227572386707
139,134.8946,134.8945,134.8946,168.3465,152.8636,170.7305,23,23,,,69,19.30066580688114,15.344749077081039,20.16833234284952,20.865073683884848,20.457845995826183,19.953524888364207,20.341235107389238,20.212355897555653,20.44400963454869,19.65455899773053,20.312034321189074,20.386916567835282
140,134.8946,134.8944,134.8947,389.2794,364.948,404.4271,38,23,,,119,21.269446787330807,19.73310548460019,20.886568822446392,21.965382539441173,21.610602036386435,21.332743548416477,21.62043749115878,21.638866447560613,21.612192256269086,20.297662676158925,21.293514308997743,21.534759783581478
141,134.8946,134.8946,134.8947,541.8532,531.1978,578.377,28,27,,,868,23.31473835624155,21.843904651328046,23.317442657644474,22.5199992861041,23.215522670445306,24.501996933669982,0.0,22.586808830496935,21.92874328526654,22.2716889169052,22.76623528196673,24.440756719572487
142,134.9432,134.943,134.9434,32.3645,29.7789,33.4525,128,128,,[M+Cl]- 99.9713 [M-H]- 135.95,9,14.998194708646597,9.98272931393544,0.0,20.186140660978296,13.702487485935077,10.067345359700361,10.292111555152989,12.880817418494578,9.437437664092174,0.0,9.69427030291613,14.288881275370755
143,134.9878,134.987,134.9881,27.1805,22.7796,29.2787,136,135,,,3,15.617445773713426,13.40012751531103,12.666244373619596,19.393859104614613,17.886053130042182,19.57450883438109,18.85574506487452,19.6179411900641,19.60107208120107,21.0816109898648,19.460695457866443,19.72490146922862
144,135.0298,135.0294,135.03,35.577,33.0799,36.8943,138,138,[9][M]-,,19,17.81519946832663,0.0,0.0,22.7339501113504,11.905030436711595,10.28269885453218,10.40590959769843,0.0,12.789025853145777,12.313182055492868,9.87959744359202,0.0
145,135.0645,135.0644,135.0645,256.0342,255.5148,256.4038,9,9,[7][M+1]-,,528,0.0,0.0,0.0,15.740715472459781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,135.8946,135.8945,135.8948,484.0158,433.5152,504.2379,239,59,,,124,19.495270906241362,19.013713368743844,18.453874936895232,20.515627154175483,20.244026873003627,19.206262902445122,20.004897371122343,19.578456698469918,19.02325570629092,22.287156655732286,18.900220906488663,19.701873526220346
147,135.8946,135.8944,135.8948,531.8915,504.9611,557.4771,294,54,,,535,20.084472962064797,18.16190611501494,19.576115195132658,20.184426243026955,19.845753820264772,19.706500818070733,19.68248599588396,19.901513259397355,19.505377047750965,21.47664574102389,20.731283534348456,19.86189996821046
148,135.8947,135.8944,135.8947,578.3855,557.5251,599.5294,230,60,[8][M+1]-,,56,21.344882934188046,18.58348781579415,20.34170461820463,21.149571170888656,20.841184881244175,21.757417599406594,20.6900187574894,20.880384297141422,21.190880939122167,22.927536697469442,22.28489622100853,20.753636113083182
149,135.8947,135.8944,135.8949,33.9215,31.3853,57.9752,145,143,,,809,11.799899715198816,0.0,13.94252741361234,20.528409807227387,19.39547646230937,20.47513725418904,20.240020273391984,19.754495825676504,19.71292303901536,21.56729802122966,19.905062913145635,20.07998113587783
150,135.9019,135.9019,135.9019,20.6074,10.8902,24.5196,22,19,,,671,18.35150926277246,18.489488633355077,19.477253161201947,19.971646966085547,19.895445628127124,19.776129363080553,20.31223777965736,20.45727335580412,20.336108660390458,20.21988074569088,20.502843262117533,19.639309476331736
151,135.9899,135.9898,135.9899,73.5371,70.8988,81.2467,25,25,,,234,0.0,0.0,0.0,16.47793009424072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,136.033,136.0328,136.0331,34.9456,33.1859,35.6225,17,17,[9][M+1]-,,19,0.0,0.0,0.0,13.282802113386568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,136.863,136.8629,136.8631,31.3684,25.8159,33.3311,11,11,,,457,18.235148937147034,18.1850387345011,0.0,13.159426509156614,13.311148558393251,13.86860639042755,13.510445840522793,13.240841192892624,12.995093683686717,18.26013388995204,0.0,14.060934293588828
154,136.8917,136.8914,136.8919,34.1741,31.577,59.7479,171,147,[10][M]-,,19,14.769919911742345,10.987843860689827,14.621198948153912,22.282571777982334,21.026759018841236,22.220429141959407,21.93925296466203,21.568507965064548,21.47406198414809,23.34033440674216,21.69047840648728,21.80538385501649
155,136.8916,136.8913,136.8917,578.377,546.0496,599.5294,196,124,[8][M+2]-,,56,22.139915590657736,20.14611921544867,21.843493405023857,22.828461818289924,22.470946091951866,22.88737502223192,23.062620106793535,22.410770637639168,23.179775902679292,24.81633225331954,23.04125219845509,22.58415292659462
156,136.8916,136.8913,136.8918,497.6239,442.3846,518.2047,50,40,,,48,21.278777929659192,21.04229994182763,21.10367014712723,21.729504804827513,19.276958735159432,20.31774352752668,20.31020098593348,21.517589922430506,21.419330399024908,20.879665897619986,21.34752752069758,21.29827171606048
157,136.8917,136.8916,136.8917,273.0456,241.5719,275.0081,16,12,,,104,19.604172075784415,17.498990367743048,20.019122561295383,20.399777641729635,19.83586172080821,19.282804938156882,19.23887883805281,19.793740913953766,19.400634909730822,19.461100126040076,19.667152881691415,19.468417568074557
158,136.8945,136.8944,136.8946,22.7612,21.8116,53.8185,17,17,,,35,17.871701803758338,17.35036333552796,18.536478299243804,19.181886139506478,19.464271467432635,19.33753154653901,19.80721242432455,20.255828852539715,20.574313283728102,19.567033424475284,19.943375002351967,19.769649720708454
159,136.9097,136.9095,136.9098,2.1963,1.0224,57.816,201,160,,,40,21.92021503832368,22.698460477001866,22.16026846559153,22.402472576305602,22.331776423768037,21.833379449977254,21.53679890622705,21.604595143687835,21.923685583374166,23.684202755977395,21.719577131893228,21.494581483097754
160,136.9175,136.9173,136.9176,31.5999,29.5624,32.2939,20,20,,[M-2H+K]- 99.9713,9,11.830474403576336,0.0,0.0,15.833452158479796,11.154612714034377,0.0,0.0,0.0,0.0,11.390153617293734,0.0,0.0
161,136.9322,136.9321,136.9323,26.9075,24.987,30.3945,94,94,,,3,13.744413432376504,13.663270659958153,14.807488879945645,19.153258923592958,17.458407171285927,17.27837826814282,17.132574729132788,12.67430667291071,17.544146923243705,17.601632516164226,16.936675290545377,16.437441511609293
162,136.9835,136.9834,136.9836,28.0954,26.4482,29.8381,84,84,,[M-2H+Na]- 116.011,3,11.19313782502425,0.0,0.0,17.931349075646608,14.46789099475581,16.023283334080116,14.826092789011593,14.635800337846876,16.194741325523154,15.871741067968195,16.051423901616097,16.374628628040124
163,136.9862,136.9861,136.9863,74.3295,69.1997,81.2467,78,78,,,1114,0.0,0.0,0.0,19.11466383718046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,137.0243,137.0242,137.0246,337.0211,335.7035,338.5116,140,140,[11][M]-,,571,26.59753564740355,26.553785136487406,26.423136294664072,21.942715916332833,15.081412724298454,16.87464397459114,15.677588738428312,15.776153262597257,14.933339922936522,16.209403608819454,15.477338715301753,16.15067770099622
165,137.0243,137.0243,137.0244,264.3094,262.1956,265.9174,125,125,,,268,18.857879974452658,18.768093325292053,18.883621414189534,19.635691066212118,15.664345379848914,16.303532569213665,15.965884470002424,14.561240454708328,15.442355687453116,14.974701723727947,14.493166335264158,15.330806390870517
166,137.0243,137.0242,137.0244,231.8064,225.1018,241.1258,106,100,,,103,23.57219605076742,23.551777147979518,23.37330616382079,18.763014254267766,15.390015840440222,15.357683012198459,15.378200558711026,15.14238150835675,15.646239981994224,15.248723147273525,14.865599330363409,15.844509398939211
167,137.0356,137.0353,137.0357,67.8989,47.6279,83.7781,136,118,,,65,15.214052351809567,14.529297717022875,13.861692642383021,22.008885674073984,13.449923706732385,13.926635402532497,13.72853199899982,13.83330181325969,13.706935807777233,13.533949295792354,14.131734141897876,12.877662160957724
168,137.0356,137.0355,137.0356,158.2398,151.9639,160.7634,9,9,,,146,14.30562688972268,14.425560914431218,14.366893963573167,13.296822634457738,13.744260500341117,13.296303475815042,13.444060530865091,13.495471940582904,13.658196989810204,12.823351490884319,12.785669439796012,12.521433356642385
169,137.8917,137.8914,137.8923,34.4149,31.6793,63.0935,85,82,[10][M+1]-,,610,0.0,0.0,0.0,18.63276686939491,17.390430843644044,18.32220528311262,14.658769291542852,17.892229289620882,16.516696945082103,15.50272968841407,0.0,17.736869285385563
170,138.0196,138.0195,138.0196,342.5704,326.0733,344.3168,151,150,,,770,20.18476921980272,20.420933652464544,20.599084200025057,20.38742719739227,20.25337952075812,20.457189743034675,20.314701524065462,20.21546898929525,20.44170506404104,22.384357616990222,20.696250242128027,20.284593125352824
